checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,custom validation schema,parent_id,map type,sort weight,external id,comment,versioned_object_id,mnemonic,from_concept_id,to_concept_id,to_source_id,from_source_id,from concept code,from concept name,from source url,from source version,to concept code,to concept name,to source url,to source version, counted, index
{},635858,View,2022-09-01T21:09:02.590789+00:00,2022-09-02T03:21:05.090999+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94356/,635858,False,False,False,,10,SAME-AS,,a3f7268a-ab5c-4e9c-aad8-702de24ae5f1,,635858,94356,199550,,11,10,35854,gonadotropin adverse reaction,/orgs/MOH-KENYA/sources/nhdd/,,293282003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308373,View,2023-02-05T22:44:02.395079+00:00,2023-02-05T22:44:02.402945+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229560/,1308373,False,False,False,,10,SAME-AS,,d5f25903-e8b0-407d-b7f8-72fe55355245,,1308373,229560,454308,454308,10,10,53626,Cobimetinib,/orgs/MOH-KENYA/sources/nhdd/,,53626,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308375,View,2023-02-05T22:44:02.560661+00:00,2023-02-05T22:44:02.568829+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229561/,1308375,False,False,False,,10,SAME-AS,,99bc058a-768f-43a3-b322-ee073c25b675,,1308375,229561,454308,,11,10,53626,Cobimetinib,/orgs/MOH-KENYA/sources/nhdd/,,775344008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308377,View,2023-02-05T22:44:02.713991+00:00,2023-02-05T22:44:02.722355+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229562/,1308377,False,False,False,,10,SAME-AS,,75846a37-550e-46e6-ab0c-db159ddffd26,,1308377,229562,454308,421597,7,10,53626,Cobimetinib,/orgs/MOH-KENYA/sources/nhdd/,,167497,Cobimetinib,/orgs/CIEL/sources/CIEL/,,True,True
{},1308379,View,2023-02-05T22:44:03.206191+00:00,2023-02-05T22:44:03.213587+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229563/,1308379,False,False,False,,10,SAME-AS,,1f90d200-f3ee-4d52-b492-2cb9c4c2c21c,,1308379,229563,454310,,34,10,53627,Copanlisib,/orgs/MOH-KENYA/sources/nhdd/,,1945077,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308381,View,2023-02-05T22:44:03.353976+00:00,2023-02-05T22:44:03.361638+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229564/,1308381,False,False,False,,10,SAME-AS,,49f0fb24-2f04-4633-b70a-eb8fb689a191,,1308381,229564,454310,,11,10,53627,Copanlisib,/orgs/MOH-KENYA/sources/nhdd/,,775385003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639548,View,2022-09-01T21:09:19.019064+00:00,2022-09-02T03:21:05.236624+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96202/,639548,False,False,False,,10,SAME-AS,,8b50d916-04e4-4ecf-89fb-ca3d9f6a6eab,,639548,96202,200519,,11,10,30830,Subcutaneous Emphysema,/orgs/MOH-KENYA/sources/nhdd/,,3830001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},643274,View,2022-09-01T21:09:36.073269+00:00,2022-09-02T03:21:05.259617+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/98066/,643274,False,False,False,,10,SAME-AS,,b4d2eea8-83ee-4b0c-ba70-8a81feed50d5,,643274,98066,201656,,11,10,40891,Family History of Memory Loss,/orgs/MOH-KENYA/sources/nhdd/,,430728001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308383,View,2023-02-05T22:44:03.511142+00:00,2023-02-05T22:44:03.521220+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229565/,1308383,False,False,False,,10,SAME-AS,,c51f2c55-3688-4a88-93ae-e761faa5fef6,,1308383,229565,454310,454310,10,10,53627,Copanlisib,/orgs/MOH-KENYA/sources/nhdd/,,53627,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308385,View,2023-02-05T22:44:03.678842+00:00,2023-02-05T22:44:03.687526+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229566/,1308385,False,False,False,,10,SAME-AS,,ec9ed99f-161d-4271-9600-6de222c61bc9,,1308385,229566,454310,421598,7,10,53627,Copanlisib,/orgs/MOH-KENYA/sources/nhdd/,,167498,Copanlisib,/orgs/CIEL/sources/CIEL/,,True,True
{},631213,View,2022-09-01T21:08:41.579604+00:00,2022-09-02T03:21:05.300748+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92034/,631213,False,False,False,,10,SAME-AS,,3ad635aa-f0f8-4d48-8677-ffe0570c98c0,,631213,92034,198135,,11,10,36564,Acute Hyponatraemia,/orgs/MOH-KENYA/sources/nhdd/,,4575002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641988,View,2022-09-01T21:09:29.942112+00:00,2022-09-02T03:21:05.324412+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97421/,641988,False,False,False,,10,SAME-AS,,188da12b-02b9-45b0-8514-73fa5c916f94,,641988,97421,201246,,11,10,38913,Congenital Atresia of Larynx,/orgs/MOH-KENYA/sources/nhdd/,,64981002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},622311,View,2022-09-01T21:08:00.530473+00:00,2022-09-02T03:21:05.344218+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/87583/,622311,False,False,False,,10,SAME-AS,,ae88deff-4e1c-474a-9560-44499a71dd1e,,622311,87583,195518,,11,10,26099,Psychogenic Air Hunger,/orgs/MOH-KENYA/sources/nhdd/,,191953002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308387,View,2023-02-05T22:44:04.191892+00:00,2023-02-05T22:44:04.199749+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229567/,1308387,False,False,False,,10,SAME-AS,,102106d3-73f0-4333-a78b-932941b3be11,,1308387,229567,454312,,11,10,53628,Crizotinib,/orgs/MOH-KENYA/sources/nhdd/,,775398007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308389,View,2023-02-05T22:44:04.340451+00:00,2023-02-05T22:44:04.347800+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229568/,1308389,False,False,False,,10,SAME-AS,,1b632529-3bb0-4ea9-87cc-de2a62c5a56f,,1308389,229568,454312,454312,10,10,53628,Crizotinib,/orgs/MOH-KENYA/sources/nhdd/,,53628,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308391,View,2023-02-05T22:44:04.507144+00:00,2023-02-05T22:44:04.515294+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229569/,1308391,False,False,False,,10,SAME-AS,,dca8314f-53bd-42e2-b2ef-888b17e12471,,1308391,229569,454312,,34,10,53628,Crizotinib,/orgs/MOH-KENYA/sources/nhdd/,,1148495,,/orgs/NLM/sources/RxNORM/,,True,True
{},631214,View,2022-09-01T21:08:41.583293+00:00,2022-09-02T03:21:05.386701+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92035/,631214,False,False,False,,10,SAME-AS,,06b904ab-1568-46bf-86bd-07891386a0e6,,631214,92035,198170,,11,10,40154,Disseminated Superficial Actinic Porokeratosis (DSAP),/orgs/MOH-KENYA/sources/nhdd/,,41495000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},635866,View,2022-09-01T21:09:02.616814+00:00,2022-09-02T03:21:05.400928+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94362/,635866,False,False,False,,10,SAME-AS,,ede37a05-f240-4083-bc79-e1194eb0cdf5,,635866,94362,199518,,11,10,41410,Superficial Injury of Nose,/orgs/MOH-KENYA/sources/nhdd/,,283027004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308393,View,2023-02-05T22:44:04.673364+00:00,2023-02-05T22:44:04.681739+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229570/,1308393,False,False,False,,10,SAME-AS,,a617dd70-4c03-4f54-a8ab-e753f2e6d5dd,,1308393,229570,454312,421596,7,10,53628,Crizotinib,/orgs/MOH-KENYA/sources/nhdd/,,167499,Crizotinib,/orgs/CIEL/sources/CIEL/,,True,True
{},1308395,View,2023-02-05T22:44:05.199038+00:00,2023-02-05T22:44:05.206894+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229571/,1308395,False,False,False,,10,SAME-AS,,e714c230-d3e1-42f2-a4ef-73a33d96a5c7,,1308395,229571,454314,454314,10,10,53629,Cytarabine / Daunorubicin,/orgs/MOH-KENYA/sources/nhdd/,,53629,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308397,View,2023-02-05T22:44:05.354220+00:00,2023-02-05T22:44:05.361280+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229572/,1308397,False,False,False,,10,SAME-AS,,7e92ffed-edbe-4928-b745-17f95cec733c,,1308397,229572,454314,,34,10,53629,Cytarabine / Daunorubicin,/orgs/MOH-KENYA/sources/nhdd/,,2017575,,/orgs/NLM/sources/RxNORM/,,True,True
{},639552,View,2022-09-01T21:09:19.023989+00:00,2022-09-02T03:21:05.415403+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96203/,639552,False,False,False,,10,SAME-AS,,80b7d194-2fba-46cd-bc4a-408cd83cb30e,,639552,96203,200584,,11,10,37835,cerebral venous thrombosis in the puerperium,/orgs/MOH-KENYA/sources/nhdd/,,200260008,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},641989,View,2022-09-01T21:09:29.945541+00:00,2022-09-02T03:21:05.430031+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/97422/,641989,False,False,False,,10,SAME-AS,,537e93e2-72b6-4b94-9564-5aeaec84f46a,,641989,97422,201208,,11,10,29056,"Severe Bipolar Disorder with Psychotic Features, Mood-Congruent",/orgs/MOH-KENYA/sources/nhdd/,,70546001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308399,View,2023-02-05T22:44:05.502065+00:00,2023-02-05T22:44:05.513303+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229573/,1308399,False,False,False,,10,NARROWER-THAN,,506fac8b-1ce8-4c10-9edf-22b5463dd0d4,,1308399,229573,454314,,11,10,53629,Cytarabine / Daunorubicin,/orgs/MOH-KENYA/sources/nhdd/,,35300007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308401,View,2023-02-05T22:44:05.652060+00:00,2023-02-05T22:44:05.659654+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229574/,1308401,False,False,False,,10,NARROWER-THAN,,073b64b2-8bc5-4e50-85ae-7011dd0fb70c,,1308401,229574,454314,,11,10,53629,Cytarabine / Daunorubicin,/orgs/MOH-KENYA/sources/nhdd/,,89265009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639553,View,2022-09-01T21:09:19.034493+00:00,2022-09-02T03:21:05.464672+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96204/,639553,False,False,False,,10,SAME-AS,,47e095d4-7100-4e85-b6e4-a5adec05f19a,,639553,96204,200542,,11,10,31192,Superficial Foreign Body of Nose without Major Open Wound and without Infection,/orgs/MOH-KENYA/sources/nhdd/,,31869009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308403,View,2023-02-05T22:44:05.801551+00:00,2023-02-05T22:44:05.809383+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229575/,1308403,False,False,False,,10,SAME-AS,,260dec15-a695-414b-8855-722fe8f3d4c5,,1308403,229575,454314,421604,7,10,53629,Cytarabine / Daunorubicin,/orgs/MOH-KENYA/sources/nhdd/,,167500,Cytarabine / Daunorubicin,/orgs/CIEL/sources/CIEL/,,True,True
{},626388,View,2022-09-01T21:08:19.947110+00:00,2022-09-02T03:21:05.511972+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89621/,626388,False,False,False,,10,SAME-AS,,98b1df70-c4cb-44c8-989b-e5926d16e733,,626388,89621,196766,,11,10,39427,Deformity of Orbit,/orgs/MOH-KENYA/sources/nhdd/,,87540003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626389,View,2022-09-01T21:08:19.953121+00:00,2022-09-02T03:21:05.558873+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89624/,626389,False,False,False,,10,SAME-AS,,3b020432-369b-445e-89d6-88db04331e54,,626389,89624,196788,,11,10,36915,dipyridamole poisoning of undetermined intent,/orgs/MOH-KENYA/sources/nhdd/,,292013004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},639556,View,2022-09-01T21:09:19.051169+00:00,2022-09-02T03:21:05.574288+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96205/,639556,False,False,False,,10,SAME-AS,,d18315e1-1e05-4d4f-8147-4f37b8422950,,639556,96205,200580,,11,10,41062,Spinous Process Fracture,/orgs/MOH-KENYA/sources/nhdd/,,64306000,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308405,View,2023-02-05T22:44:06.304400+00:00,2023-02-05T22:44:06.312036+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229576/,1308405,False,False,False,,10,SAME-AS,,1f663fd7-85e1-48af-a526-3b4d5441c47a,,1308405,229576,454316,,34,10,53630,Dabrafenib,/orgs/MOH-KENYA/sources/nhdd/,,1424911,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308407,View,2023-02-05T22:44:06.468904+00:00,2023-02-05T22:44:06.476111+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229577/,1308407,False,False,False,,10,SAME-AS,,9a24ad4c-ca72-4152-a9ba-fb630244391d,,1308407,229577,454316,454316,10,10,53630,Dabrafenib,/orgs/MOH-KENYA/sources/nhdd/,,53630,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308409,View,2023-02-05T22:44:06.634064+00:00,2023-02-05T22:44:06.642380+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229578/,1308409,False,False,False,,10,SAME-AS,,5bd9ae69-e53e-4ab5-90a5-81732ace7d18,,1308409,229578,454316,,11,10,53630,Dabrafenib,/orgs/MOH-KENYA/sources/nhdd/,,775432006,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631220,View,2022-09-01T21:08:41.609548+00:00,2022-09-02T03:21:05.635377+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92039/,631220,False,False,False,,10,SAME-AS,,4e06c7e8-d4a5-4509-92bb-bb4f7f46389f,,631220,92039,198098,,11,10,36387,Acquired Deformity of Head,/orgs/MOH-KENYA/sources/nhdd/,,111270009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308411,View,2023-02-05T22:44:06.787090+00:00,2023-02-05T22:44:06.794601+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229579/,1308411,False,False,False,,10,SAME-AS,,9b588d9f-1332-4634-98d6-bc2a59f8ec6c,,1308411,229579,454316,421499,7,10,53630,Dabrafenib,/orgs/MOH-KENYA/sources/nhdd/,,167501,Dabrafenib,/orgs/CIEL/sources/CIEL/,,True,True
{},696622,View,2022-09-01T21:13:38.565158+00:00,2022-09-02T03:21:05.661371+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124738/,696622,False,False,False,,10,SAME-AS,,85b5d982-286b-40e7-b1ba-6f28bbb1f545,,696622,124738,216788,,11,10,40811,Family History of Mastectomy,/orgs/MOH-KENYA/sources/nhdd/,,433977002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626393,View,2022-09-01T21:08:19.961819+00:00,2022-09-02T03:21:05.684451+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89625/,626393,False,False,False,,10,SAME-AS,,adcde3c8-310b-4acf-a2f8-c5b1a0065e05,,626393,89625,196767,,11,10,33502,Traumatic Blindness,/orgs/MOH-KENYA/sources/nhdd/,,23653003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631222,View,2022-09-01T21:08:41.613392+00:00,2022-09-02T03:21:05.700685+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92041/,631222,False,False,False,,10,SAME-AS,,e5c05585-639c-4e20-876e-3efb562fc1f5,,631222,92041,198177,,11,10,36746,doubling of uterus with doubling of cervix and vagina,/orgs/MOH-KENYA/sources/nhdd/,,360422007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308413,View,2023-02-05T22:44:07.322021+00:00,2023-02-05T22:44:07.331279+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229580/,1308413,False,False,False,,10,SAME-AS,,4b14b42b-ffda-46f0-8a1c-53442e0a3f8f,,1308413,229580,454318,,11,10,53631,Dacomitinib,/orgs/MOH-KENYA/sources/nhdd/,,781496007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308415,View,2023-02-05T22:44:07.509854+00:00,2023-02-05T22:44:07.518557+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229581/,1308415,False,False,False,,10,SAME-AS,,1cd964d4-5157-4a1f-a5e3-72b5296867b6,,1308415,229581,454318,454318,10,10,53631,Dacomitinib,/orgs/MOH-KENYA/sources/nhdd/,,53631,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308417,View,2023-02-05T22:44:07.718679+00:00,2023-02-05T22:44:07.725875+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229582/,1308417,False,False,False,,10,SAME-AS,,7cbe34d9-6621-483f-97b2-8ced10a7be6e,,1308417,229582,454318,,34,10,53631,Dacomitinib,/orgs/MOH-KENYA/sources/nhdd/,,2058849,,/orgs/NLM/sources/RxNORM/,,True,True
{},635875,View,2022-09-01T21:09:02.637513+00:00,2022-09-02T03:21:05.716510+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94366/,635875,False,False,False,,10,SAME-AS,,c8a67c98-7bc1-4812-bb74-c583831b8e88,,635875,94366,199445,,11,10,33334,Transient Heat Fatigue,/orgs/MOH-KENYA/sources/nhdd/,,12979003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308419,View,2023-02-05T22:44:07.924781+00:00,2023-02-05T22:44:07.932104+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229583/,1308419,False,False,False,,10,SAME-AS,,66115473-9d01-4991-9b50-ff417b37d912,,1308419,229583,454318,421502,7,10,53631,Dacomitinib,/orgs/MOH-KENYA/sources/nhdd/,,167502,Dacomitinib,/orgs/CIEL/sources/CIEL/,,True,True
{},1308421,View,2023-02-05T22:44:08.535194+00:00,2023-02-05T22:44:08.542633+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229584/,1308421,False,False,False,,10,SAME-AS,,2e0b2b8c-839b-4bf1-87a0-028f56f242c2,,1308421,229584,454320,454320,10,10,53632,Daratumumab,/orgs/MOH-KENYA/sources/nhdd/,,53632,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},631226,View,2022-09-01T21:08:41.619612+00:00,2022-09-02T03:21:05.752574+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92042/,631226,False,False,False,,10,SAME-AS,,58db9864-ae78-4f97-b017-12092c8a9c41,,631226,92042,198140,,11,10,41402,Antepartum,/orgs/MOH-KENYA/sources/nhdd/,,276986009,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308423,View,2023-02-05T22:44:08.737364+00:00,2023-02-05T22:44:08.744269+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229585/,1308423,False,False,False,,10,SAME-AS,,6b3229ad-c20b-4a91-9b89-5308408fa5d2,,1308423,229585,454320,,34,10,53632,Daratumumab,/orgs/MOH-KENYA/sources/nhdd/,,1721947,,/orgs/NLM/sources/RxNORM/,,True,True
{},639561,View,2022-09-01T21:09:19.069526+00:00,2022-09-02T03:21:05.767486+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/96208/,639561,False,False,False,,10,SAME-AS,,64f9900b-7b44-4ee5-926a-97a59cc3ab59,,639561,96208,200541,,11,10,32983,non-allergic eosinophilic rhinitis,/orgs/MOH-KENYA/sources/nhdd/,,93447004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308425,View,2023-02-05T22:44:08.944296+00:00,2023-02-05T22:44:08.951339+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229586/,1308425,False,False,False,,10,SAME-AS,,694e7292-fce7-4521-ab27-1937702da963,,1308425,229586,454320,,11,10,53632,Daratumumab,/orgs/MOH-KENYA/sources/nhdd/,,781329007,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},696625,View,2022-09-01T21:13:38.570634+00:00,2022-09-02T03:21:05.803281+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/124739/,696625,False,False,False,,10,SAME-AS,,0b81dda5-e474-4c7f-bee8-ab9fdc8d2195,,696625,124739,216787,,11,10,36137,"fracture of distal phalanx, open",/orgs/MOH-KENYA/sources/nhdd/,,41511005,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308427,View,2023-02-05T22:44:09.150633+00:00,2023-02-05T22:44:09.157884+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229587/,1308427,False,False,False,,10,SAME-AS,,652b0776-073b-46b6-83fa-4e7fbd9e7b2f,,1308427,229587,454320,421489,7,10,53632,Daratumumab,/orgs/MOH-KENYA/sources/nhdd/,,167503,Daratumumab,/orgs/CIEL/sources/CIEL/,,True,True
{},1308429,View,2023-02-05T22:44:09.762785+00:00,2023-02-05T22:44:09.769480+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229588/,1308429,False,False,False,,10,NARROWER-THAN,,1d0aeb3b-3706-4277-898e-ca827572286a,,1308429,229588,454322,,11,10,53633,Daratumumab / Hyaluronidase,/orgs/MOH-KENYA/sources/nhdd/,,51132001,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},631238,View,2022-09-01T21:08:41.653911+00:00,2022-09-02T03:21:05.880885+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/92048/,631238,False,False,False,,10,SAME-AS,,060d8412-221d-4798-816e-f3fc1c6ed4a4,,631238,92048,198141,,11,10,32969,Toxic Effect of Cadmium and/or Its Compounds,/orgs/MOH-KENYA/sources/nhdd/,,45671002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308431,View,2023-02-05T22:44:09.973057+00:00,2023-02-05T22:44:09.980908+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229589/,1308431,False,False,False,,10,SAME-AS,,ba5cdfc5-b923-41ac-b760-54f00762b942,,1308431,229589,454322,454322,10,10,53633,Daratumumab / Hyaluronidase,/orgs/MOH-KENYA/sources/nhdd/,,53633,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},635892,View,2022-09-01T21:09:02.731773+00:00,2022-09-02T03:21:05.896970+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/94373/,635892,False,False,False,,10,SAME-AS,,f05ec95e-167a-49f4-970f-2048560dab4b,,635892,94373,199568,,11,10,31365,soy protein sensitivity,/orgs/MOH-KENYA/sources/nhdd/,,25868003,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},626414,View,2022-09-01T21:08:20.076862+00:00,2022-09-02T03:21:05.976186+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/89635/,626414,False,False,False,,10,SAME-AS,,c75fbdfe-ec1a-4c88-8e86-f3f3149930c0,,626414,89635,196774,,11,10,35837,Wind Symptom,/orgs/MOH-KENYA/sources/nhdd/,,308698004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308433,View,2023-02-05T22:44:10.176144+00:00,2023-02-05T22:44:10.183950+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229590/,1308433,False,False,False,,10,NARROWER-THAN,,1ba58021-4b35-421d-81d1-1407d7ac827e,,1308433,229590,454322,,11,10,53633,Daratumumab / Hyaluronidase,/orgs/MOH-KENYA/sources/nhdd/,,781328004,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308435,View,2023-02-05T22:44:10.328244+00:00,2023-02-05T22:44:10.337843+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229591/,1308435,False,False,False,,10,SAME-AS,,1437f767-94c0-4d9f-ba60-26318e8d6133,,1308435,229591,454322,,34,10,53633,Daratumumab / Hyaluronidase,/orgs/MOH-KENYA/sources/nhdd/,,2372199,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308437,View,2023-02-05T22:44:10.499378+00:00,2023-02-05T22:44:10.511660+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229592/,1308437,False,False,False,,10,SAME-AS,,3b9a0494-5a5f-4002-bfbc-aad1b58190aa,,1308437,229592,454322,421496,7,10,53633,Daratumumab / Hyaluronidase,/orgs/MOH-KENYA/sources/nhdd/,,167504,Daratumumab / Hyaluronidase,/orgs/CIEL/sources/CIEL/,,True,True
{},1308439,View,2023-02-05T22:44:11.008320+00:00,2023-02-05T22:44:11.016474+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229593/,1308439,False,False,False,,10,SAME-AS,,e85a1f06-0e94-4f6c-9012-35d907c19500,,1308439,229593,454324,,11,10,53634,Darolutamide,/orgs/MOH-KENYA/sources/nhdd/,,789167002,,/orgs/IHTSDO/sources/SNOMED-CT/,,True,True
{},1308441,View,2023-02-05T22:44:11.170307+00:00,2023-02-05T22:44:11.177319+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229594/,1308441,False,False,False,,10,SAME-AS,,dbb774bb-3c94-4481-9d81-90e99baf724e,,1308441,229594,454324,,34,10,53634,Darolutamide,/orgs/MOH-KENYA/sources/nhdd/,,2180325,,/orgs/NLM/sources/RxNORM/,,True,True
{},1308443,View,2023-02-05T22:44:11.316421+00:00,2023-02-05T22:44:11.323148+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/mappings/229595/,1308443,False,False,False,,10,SAME-AS,,77cb5ef7-c54e-4d3f-b11e-dda7cbafe247,,1308443,229595,454324,454324,10,10,53634,Darolutamide,/orgs/MOH-KENYA/sources/nhdd/,,53634,,/orgs/MOH-KENYA/sources/nhdd/,,True,True
{},1308445,View,2023-02-05T22:44:11.474226+00:00,2023-02-05T22:44:11.482072+00:00,1,1,True,,/orgs/MOH-KENYA/sources/nhdd/mappings/229596/,1308445,False,False,False,,10,SAME-AS,,2720a023-101f-4f9f-afca-f3c9f080d543,,1308445,229596,454324,421487,7,10,53634,Darolutamide,/orgs/MOH-KENYA/sources/nhdd/,,167505,Darolutamide,/orgs/CIEL/sources/CIEL/,,True,True
