checksums,id,public access,created at,updated at,created_by_id,updated_by_id,is active,extras,uri,version,released,retired,is latest version,external id,concept class,datatype,comment,parent_id,versioned_object_id,mnemonic,counted,index
{},171569,View,2022-09-01T21:02:28.420947+00:00,2022-09-01T21:02:28.431716+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/24694/,171569,False,False,False,607a2025-d229-4b59-a8dd-8d7d583f6011,Diagnosis,N/A,,10,171569,24694,True,True
{},137552,View,2022-09-01T20:53:55.305902+00:00,2022-09-01T20:53:55.314233+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3785/,137552,False,False,False,cf685baa-810d-4377-9d55-76be386c6afc,Drug,N/A,,10,137552,3785,True,True
{},171873,View,2022-09-01T21:02:32.753258+00:00,2022-09-01T21:02:32.763435+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/16249/,171873,False,False,False,641b12ad-24b9-4bbb-876b-2dcfc012a83c,Question,Text,,10,171873,16249,True,True
{},137550,View,2022-09-01T20:53:55.299074+00:00,2022-09-01T20:53:55.314876+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5585/,137550,False,False,False,27980170-d79b-4dbb-af1f-86da3b282ffd,Drug,N/A,,10,137550,5585,True,True
{},137555,View,2022-09-01T20:53:55.330489+00:00,2022-09-01T20:53:55.341865+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1265/,137555,False,False,False,ead8fcb5-d7dd-459e-b56b-e2737d61cadd,Drug,N/A,,10,137555,1265,True,True
{},149215,View,2022-09-01T20:57:01.376272+00:00,2022-09-01T20:57:01.386755+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1518/,149215,False,False,False,d62661c8-ddb4-449e-9f0f-5f4bd793e002,Diagnosis,N/A,,10,149215,1518,True,True
{},137559,View,2022-09-01T20:53:55.361121+00:00,2022-09-01T20:53:55.370780+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12065/,137559,False,False,False,8f84ee80-a239-4a69-9f79-00778b176f00,Diagnosis,N/A,,10,137559,12065,True,True
{},143243,View,2022-09-01T20:55:26.540501+00:00,2022-09-01T20:55:26.548812+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8318/,143243,False,False,False,0e2c548e-6d4d-4601-974c-74bd57f3f0cf,Drug,N/A,,10,143243,8318,True,True
{},137558,View,2022-09-01T20:53:55.358603+00:00,2022-09-01T20:53:55.369885+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/905/,137558,False,False,False,bbcb3f19-81c9-4860-beb6-b071fff84c68,Drug,N/A,,10,137558,905,True,True
{},171875,View,2022-09-01T21:02:32.764013+00:00,2022-09-01T21:02:32.771150+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14459/,171875,False,False,False,d1b1a70c-13dc-4e82-9b15-9e0016b89be3,Diagnosis,N/A,,10,171875,14459,True,True
{},137560,View,2022-09-01T20:53:55.365617+00:00,2022-09-01T20:53:55.374580+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6124/,137560,False,False,False,f95069f3-f666-4a14-bc0c-4da387935f2d,Drug,N/A,,10,137560,6124,True,True
{},178550,View,2022-09-01T21:04:02.735688+00:00,2022-09-01T21:04:02.821743+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/17726/,178550,False,False,False,490c52cc-ab21-46c6-8dc2-2f40564b9f5c,Misc,N/A,,10,178550,17726,True,True
{},212907,View,2022-09-01T21:12:35.482033+00:00,2022-09-01T21:12:35.488983+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/33603/,212907,False,False,False,5fa7d63f-8d86-4dd9-a9a0-baac25bf9714,Diagnosis,N/A,,10,212907,33603,True,True
{},137564,View,2022-09-01T20:53:55.398507+00:00,2022-09-01T20:53:55.406724+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10625/,137564,False,False,False,8436d0c7-c930-4064-bdee-6cff2dc665ed,Diagnosis,N/A,,10,137564,10625,True,True
{},137567,View,2022-09-01T20:53:55.429384+00:00,2022-09-01T20:53:55.437021+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9364/,137567,False,False,False,aa2a959a-e142-4f94-9ec1-ac9bed26d08d,Diagnosis,N/A,,10,137567,9364,True,True
{},137569,View,2022-09-01T20:53:55.454191+00:00,2022-09-01T20:53:55.462792+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8104/,137569,False,False,False,22b84ec4-b926-44f3-acd3-0bc954980ab8,Diagnosis,N/A,,10,137569,8104,True,True
{},171878,View,2022-09-01T21:02:32.793111+00:00,2022-09-01T21:02:32.803575+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/27736/,171878,False,False,False,7442143f-6949-4187-bfdc-a4d4804e2e66,Diagnosis,N/A,,10,171878,27736,True,True
{},143247,View,2022-09-01T20:55:26.575209+00:00,2022-09-01T20:55:26.584019+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/574/,143247,False,False,False,80d4b4af-d889-4a0f-ba4e-13b12ae8e3fb,Diagnosis,N/A,,10,143247,574,True,True
{},171877,View,2022-09-01T21:02:32.792350+00:00,2022-09-01T21:02:32.802971+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20209/,171877,False,False,False,c21ccd69-b8c5-4f68-b168-29ea2778e8f6,Diagnosis,N/A,,10,171877,20209,True,True
{},137572,View,2022-09-01T20:53:55.490798+00:00,2022-09-01T20:53:55.503378+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5404/,137572,False,False,False,a241f3c4-5c52-44d4-b229-3cc1adf62f4d,Drug,N/A,,10,137572,5404,True,True
{},137574,View,2022-09-01T20:53:55.541480+00:00,2022-09-01T20:53:55.552681+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12604/,137574,False,False,False,4334bd31-d16b-4f6f-9853-f16ee401058f,Diagnosis,N/A,,10,137574,12604,True,True
{},137576,View,2022-09-01T20:53:55.557022+00:00,2022-09-01T20:53:55.566479+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11705/,137576,False,False,False,fadd1f0e-89bb-4979-85ca-dcb05ad29d21,Drug,N/A,,10,137576,11705,True,True
{},143250,View,2022-09-01T20:55:26.632057+00:00,2022-09-01T20:55:26.644110+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1301/,143250,False,False,False,85c8c449-69d7-412d-83da-04e175cb6b14,Diagnosis,N/A,,10,143250,1301,True,True
{},212909,View,2022-09-01T21:12:35.491622+00:00,2022-09-01T21:12:35.499289+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/33767/,212909,False,False,False,6b6e6785-bdcb-4395-b8c4-0385dc480f8b,Diagnosis,N/A,,10,212909,33767,True,True
{},137578,View,2022-09-01T20:53:55.599359+00:00,2022-09-01T20:53:55.606823+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12784/,137578,False,False,False,625aaf36-fc6a-4acb-bb66-3b4dd8cc65da,Question,Datetime,,10,137578,12784,True,True
{},171882,View,2022-09-01T21:02:32.828101+00:00,2022-09-01T21:02:32.836162+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/22182/,171882,False,False,False,9f7fa2d8-5862-4229-8ebd-dd3294dd82d5,Question,Coded,,10,171882,22182,True,True
{},143252,View,2022-09-01T20:55:26.639013+00:00,2022-09-01T20:55:26.650577+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5621/,143252,False,False,False,1fb040ea-9c91-462c-99d9-08a238cbdcd3,Drug,N/A,,10,143252,5621,True,True
{},171880,View,2022-09-01T21:02:32.824346+00:00,2022-09-01T21:02:32.831619+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/18408/,171880,False,False,False,75a0fc4e-a51f-47c6-8de1-0dd3aa046ac0,Diagnosis,N/A,,10,171880,18408,True,True
{},137577,View,2022-09-01T20:53:55.590641+00:00,2022-09-01T20:53:55.603466+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7924/,137577,False,False,False,cc5e3ca5-101a-4d52-ad2d-32c7612e8ffa,Diagnosis,N/A,,10,137577,7924,True,True
{},137580,View,2022-09-01T20:53:55.619665+00:00,2022-09-01T20:53:55.634464+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/364/,137580,False,False,False,56a7a768-ca18-469a-a301-3b7c700e23fe,Diagnosis,N/A,,10,137580,364,True,True
{},143253,View,2022-09-01T20:55:26.677202+00:00,2022-09-01T20:55:26.688918+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9040/,143253,False,False,False,798c69f9-5044-4a33-8e77-08a90ed0b565,Drug,N/A,,10,143253,9040,True,True
{},137582,View,2022-09-01T20:53:55.637663+00:00,2022-09-01T20:53:55.648485+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14224/,137582,False,False,False,8da535b5-c0fe-4973-a881-5182c9fd4d65,Diagnosis,Coded,,10,137582,14224,True,True
{},143254,View,2022-09-01T20:55:26.684475+00:00,2022-09-01T20:55:26.692077+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5981/,143254,False,False,False,11b2ae26-7374-4a9b-a080-52a585ac6b2c,Diagnosis,N/A,,10,143254,5981,True,True
{},212908,View,2022-09-01T21:12:35.491023+00:00,2022-09-01T21:12:35.500458+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/40247/,212908,False,False,False,fbd3aca5-b618-4033-ba8c-0db3fa323736,Diagnosis,N/A,,10,212908,40247,True,True
{},137585,View,2022-09-01T20:53:55.666536+00:00,2022-09-01T20:53:55.673886+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1625/,137585,False,False,False,24af9f0d-a5af-4613-9779-24d8b491dc4c,Diagnosis,N/A,,10,137585,1625,True,True
{},143256,View,2022-09-01T20:55:26.706049+00:00,2022-09-01T20:55:26.713543+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6884/,143256,False,False,False,e40c4ddd-b3e5-4a19-9f81-667e9b0f71ab,Drug,N/A,,10,143256,6884,True,True
{},137589,View,2022-09-01T20:53:55.724584+00:00,2022-09-01T20:53:55.733606+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/7025/,137589,False,False,False,52f499c4-f375-4732-8c02-72dc2cf2f649,Drug,N/A,,10,137589,7025,True,True
{},149217,View,2022-09-01T20:57:01.413497+00:00,2022-09-01T20:57:01.424793+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6194/,149217,False,False,False,dfb78ae9-a363-4afb-9a11-878503619866,Diagnosis,N/A,,10,149217,6194,True,True
{},137591,View,2022-09-01T20:53:55.741516+00:00,2022-09-01T20:53:55.749086+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9545/,137591,False,False,False,02a0f898-6161-4505-9dfe-f8cb304a646c,Diagnosis,N/A,,10,137591,9545,True,True
{},137593,View,2022-09-01T20:53:55.746333+00:00,2022-09-01T20:53:55.758454+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9184/,137593,False,False,False,25debd20-3a87-4c20-9cf8-45d97ca14ae7,Drug,N/A,,10,137593,9184,True,True
{},178646,View,2022-09-01T21:04:04.197284+00:00,2022-09-01T21:04:04.208563+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/23297/,178646,False,False,False,58996ec6-69f1-4143-9ae6-da77408b7fb8,Misc,N/A,,10,178646,23297,True,True
{},143258,View,2022-09-01T20:55:26.710755+00:00,2022-09-01T20:55:26.717833+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/399/,143258,False,False,False,29a8492f-290c-436a-96f2-1df7b59645a9,Diagnosis,N/A,,10,143258,399,True,True
{},137590,View,2022-09-01T20:53:55.735910+00:00,2022-09-01T20:53:55.746473+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10085/,137590,False,False,False,876fdd1c-c3cc-491a-865d-11155a0c06ea,Drug,N/A,,10,137590,10085,True,True
{},137592,View,2022-09-01T20:53:55.745769+00:00,2022-09-01T20:53:55.757499+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10265/,137592,False,False,False,46dbd033-17de-4915-8dfd-6dfecb0161ca,Drug,N/A,,10,137592,10265,True,True
{},171887,View,2022-09-01T21:02:32.872359+00:00,2022-09-01T21:02:32.883870+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/24155/,171887,False,False,False,43df5cd6-7a60-4ab7-ae3c-199ab1d31f33,Diagnosis,N/A,,10,171887,24155,True,True
{},171885,View,2022-09-01T21:02:32.855097+00:00,2022-09-01T21:02:32.872342+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/21818/,171885,False,False,False,bf5ad3f3-f461-4a2b-9646-224446a08093,Test,Coded,,10,171885,21818,True,True
{},137594,View,2022-09-01T20:53:55.780142+00:00,2022-09-01T20:53:55.788378+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2885/,137594,False,False,False,c5d7bae7-cd3f-4883-88e8-ab8f28298e28,Diagnosis,N/A,,10,137594,2885,True,True
{},149220,View,2022-09-01T20:57:01.457196+00:00,2022-09-01T20:57:01.471965+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/976/,149220,False,False,False,6ad455df-e280-46f3-a892-2faaeb500c6e,Diagnosis,N/A,,10,149220,976,True,True
{},137598,View,2022-09-01T20:53:55.818723+00:00,2022-09-01T20:53:55.833843+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13684/,137598,False,False,False,722aafb4-7471-4772-8082-1d5764c4d7d3,Diagnosis,N/A,,10,137598,13684,True,True
{},149221,View,2022-09-01T20:57:01.473174+00:00,2022-09-01T20:57:01.483538+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4941/,149221,False,False,False,81107c2a-57e9-473a-af65-3d984efdc023,Diagnosis,N/A,,10,149221,4941,True,True
{},137600,View,2022-09-01T20:53:55.832559+00:00,2022-09-01T20:53:55.842566+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11345/,137600,False,False,False,b0bbb4dc-f5f3-495e-b653-b6927ce3fe4c,Diagnosis,N/A,,10,137600,11345,True,True
{},137605,View,2022-09-01T20:53:55.927960+00:00,2022-09-01T20:53:55.941169+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/14044/,137605,False,False,False,c8a05d88-a34d-431e-9e53-120305e2100e,Drug,N/A,,10,137605,14044,True,True
{},143263,View,2022-09-01T20:55:26.817576+00:00,2022-09-01T20:55:26.826385+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5438/,143263,False,False,False,9b54160e-f64f-4e9e-aee3-fd0077660650,Diagnosis,N/A,,10,143263,5438,True,True
{},137606,View,2022-09-01T20:53:55.992179+00:00,2022-09-01T20:53:55.999971+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6305/,137606,False,False,False,a0e9dbe2-36c9-454e-807e-63e194740047,Diagnosis,N/A,,10,137606,6305,True,True
{},143264,View,2022-09-01T20:55:26.857993+00:00,2022-09-01T20:55:26.869873+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1481/,143264,False,False,False,f82baf66-ea81-44c8-9de4-9cd97e51e717,Drug,N/A,,10,143264,1481,True,True
{},212912,View,2022-09-01T21:12:35.508143+00:00,2022-09-01T21:12:35.515594+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/39882/,212912,False,False,False,76d57009-9265-4938-8c79-bfbe527c9138,Diagnosis,N/A,,10,212912,39882,True,True
{},137608,View,2022-09-01T20:53:56.005784+00:00,2022-09-01T20:53:56.013875+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2524/,137608,False,False,False,a90664cf-a66f-4647-9b9c-912fd906ed98,Drug,N/A,,10,137608,2524,True,True
{},137611,View,2022-09-01T20:53:56.123999+00:00,2022-09-01T20:53:56.133241+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4/,137611,False,False,False,b1bc7737-80cd-4157-aa6d-b3a39ed6bf90,Diagnosis,N/A,,10,137611,4,True,True
{},173243,View,2022-09-01T21:02:51.136839+00:00,2022-09-01T21:02:51.145222+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/24345/,173243,False,False,False,4d86e23f-c3af-4d20-a20c-b82d6c8dde95,Drug form,N/A,,10,173243,24345,True,True
{},137612,View,2022-09-01T20:53:56.160703+00:00,2022-09-01T20:53:56.170628+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6665/,137612,False,False,False,ec262005-b6ad-4fff-b104-0a5712d66a0a,Diagnosis,N/A,,10,137612,6665,True,True
{},171888,View,2022-09-01T21:02:32.878433+00:00,2022-09-01T21:02:32.886818+00:00,1,1,True,"{'units': 'mcg/L', 'low_absolute': 0, 'allow_decimal': True}",/orgs/MOH-KENYA/sources/nhdd/concepts/26129/,171888,False,False,False,cafc4540-7d41-4889-99ff-91ccb9a9af6b,Test,Numeric,,10,171888,26129,True,True
{},137613,View,2022-09-01T20:53:56.171112+00:00,2022-09-01T20:53:56.181748+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5945/,137613,False,False,False,a0b33ad6-c0e4-4b8f-bbdc-d49451f15cbb,Drug,N/A,,10,137613,5945,True,True
{},137615,View,2022-09-01T20:53:56.183401+00:00,2022-09-01T20:53:56.193700+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10984/,137615,False,False,False,8085e9e1-5651-4709-92c1-9956bf3ba765,Drug,N/A,,10,137615,10984,True,True
{},143267,View,2022-09-01T20:55:26.914986+00:00,2022-09-01T20:55:26.922337+00:00,1,1,True,"{'units': '', 'allow_decimal': False}",/orgs/MOH-KENYA/sources/nhdd/concepts/3643/,143267,False,False,False,0fb92265-0c9e-4713-8a54-2154cda6ef7c,Finding,Numeric,,10,143267,3643,True,True
{},137614,View,2022-09-01T20:53:56.177471+00:00,2022-09-01T20:53:56.186818+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/11165/,137614,False,False,False,d1b67c37-e398-454d-98ea-3fec79dd12ed,Diagnosis,N/A,,10,137614,11165,True,True
{},137617,View,2022-09-01T20:53:56.193566+00:00,2022-09-01T20:53:56.202612+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8286/,137617,False,False,False,88a974c0-ed09-4a69-b26d-49f6f29b586b,Diagnosis,N/A,,10,137617,8286,True,True
{},143268,View,2022-09-01T20:55:26.976072+00:00,2022-09-01T20:55:26.983561+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6340/,143268,False,False,False,7844ddc5-d56a-43ae-bb8a-9ac859db3f0c,Drug,N/A,,10,143268,6340,True,True
{},171890,View,2022-09-01T21:02:32.906828+00:00,2022-09-01T21:02:32.915922+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/26664/,171890,False,False,False,943a1bdd-f12a-42f5-a784-fc9d331fec7f,Finding,N/A,,10,171890,26664,True,True
{},143269,View,2022-09-01T20:55:26.976796+00:00,2022-09-01T20:55:26.984362+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4361/,143269,False,False,False,61f2156f-bf52-4d19-8658-d531984f010d,Drug,N/A,,10,143269,4361,True,True
{},171580,View,2022-09-01T21:02:28.547762+00:00,2022-09-01T21:02:28.556348+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/20206/,171580,False,False,False,337d9162-795e-407c-bdd7-de65388dc47e,Question,Coded,,10,171580,20206,True,True
{},137621,View,2022-09-01T20:53:56.242112+00:00,2022-09-01T20:53:56.250148+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/12964/,137621,False,False,False,72b988a6-2a61-4a81-83e3-f9444c61f06c,Diagnosis,N/A,,10,137621,12964,True,True
{},171891,View,2022-09-01T21:02:32.913733+00:00,2022-09-01T21:02:32.922952+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/15170/,171891,False,False,False,84832e7c-ef0d-4240-ac60-54e5a0f26c8a,Misc,N/A,,10,171891,15170,True,True
{},137624,View,2022-09-01T20:53:56.260549+00:00,2022-09-01T20:53:56.268566+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8824/,137624,False,False,False,2e863887-dfa1-4249-934c-2edcdf59fd5b,Drug,N/A,,10,137624,8824,True,True
{},143271,View,2022-09-01T20:55:26.979713+00:00,2022-09-01T20:55:26.987013+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8680/,143271,False,False,False,593f6dc4-a357-4d4a-b019-d55b590f9a21,Diagnosis,N/A,,10,143271,8680,True,True
{},137625,View,2022-09-01T20:53:56.272169+00:00,2022-09-01T20:53:56.285315+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/10445/,137625,False,False,False,9d2e6b31-3206-47e4-b541-50282aa98195,Diagnosis,N/A,,10,137625,10445,True,True
{},173245,View,2022-09-01T21:02:51.145123+00:00,2022-09-01T21:02:51.154675+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/23446/,173245,False,False,False,906bfca1-75db-4fa8-83d3-fc7518bef581,Question,Coded,,10,173245,23446,True,True
{},137626,View,2022-09-01T20:53:56.286548+00:00,2022-09-01T20:53:56.297326+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3066/,137626,False,False,False,02bba675-86b9-4c4b-af83-7957c3f729f4,Diagnosis,N/A,,10,137626,3066,True,True
{},143272,View,2022-09-01T20:55:26.993480+00:00,2022-09-01T20:55:27.002763+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/941/,143272,False,False,False,f63221f3-bddc-4e3a-b03b-2a50ccfa175d,Drug,N/A,,10,143272,941,True,True
{},171893,View,2022-09-01T21:02:32.930194+00:00,2022-09-01T21:02:32.937669+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/27025/,171893,False,False,False,9ed714d5-7408-419c-aaad-04649ef6d185,Misc,Coded,,10,171893,27025,True,True
{},137629,View,2022-09-01T20:53:56.315141+00:00,2022-09-01T20:53:56.321655+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5044/,137629,False,False,False,2e94ce0e-cae6-4889-9135-7a927f7f145f,Drug,N/A,,10,137629,5044,True,True
{},143273,View,2022-09-01T20:55:26.994508+00:00,2022-09-01T20:55:27.003818+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/2920/,143273,False,False,False,b75c73fd-31b6-4ea8-906d-f424e717d7a0,Drug,N/A,,10,143273,2920,True,True
{},137633,View,2022-09-01T20:53:56.356913+00:00,2022-09-01T20:53:56.365150+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/8465/,137633,False,False,False,7baa18b3-f5b1-4197-8439-527f914ef4a0,Drug,N/A,,10,137633,8465,True,True
{},143274,View,2022-09-01T20:55:27.004913+00:00,2022-09-01T20:55:27.016641+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5259/,143274,False,False,False,fc90298f-9491-429b-a18d-8371bd1aea3c,Drug,N/A,,10,143274,5259,True,True
{},137632,View,2022-09-01T20:53:56.348717+00:00,2022-09-01T20:53:56.361594+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13325/,137632,False,False,False,649663cd-71c8-402f-88d6-554dc4a45a3d,Symptom/Finding,N/A,,10,137632,13325,True,True
{},137636,View,2022-09-01T20:53:56.428828+00:00,2022-09-01T20:53:56.439389+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/3425/,137636,False,False,False,5eab97aa-e66b-4514-b1de-c89a3fa37f5e,Drug,N/A,,10,137636,3425,True,True
{},137639,View,2022-09-01T20:53:56.484928+00:00,2022-09-01T20:53:56.496653+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/5224/,137639,False,False,False,ef0d4788-94d4-4574-9ee0-d79481863128,Diagnosis,N/A,,10,137639,5224,True,True
{},137640,View,2022-09-01T20:53:56.494554+00:00,2022-09-01T20:53:56.505871+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/6845/,137640,False,False,False,c315fed4-77a7-4dcb-a427-76aaeae12143,Diagnosis,N/A,,10,137640,6845,True,True
{},137642,View,2022-09-01T20:53:56.559615+00:00,2022-09-01T20:53:56.573837+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/9725/,137642,False,False,False,9a236d82-852e-4810-84f4-e2af5c4df5a0,Drug,N/A,,10,137642,9725,True,True
{},171897,View,2022-09-01T21:02:32.965888+00:00,2022-09-01T21:02:32.972509+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/28095/,171897,False,False,False,34bd0905-caa4-44ea-bec1-2f0675418b1d,Diagnosis,N/A,,10,171897,28095,True,True
{},137643,View,2022-09-01T20:53:56.586823+00:00,2022-09-01T20:53:56.597034+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4865/,137643,False,False,False,bc44048f-e35c-42ba-8064-b90a25606c7a,Diagnosis,N/A,,10,137643,4865,True,True
{},137647,View,2022-09-01T20:53:56.647869+00:00,2022-09-01T20:53:56.661512+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/724/,137647,False,False,False,c1b77b9e-8979-4373-b7c1-ec67e92ee5c6,Misc,N/A,,10,137647,724,True,True
{},171581,View,2022-09-01T21:02:28.549910+00:00,2022-09-01T21:02:28.556266+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/21281/,171581,False,False,False,b100e55b-8679-4059-a0de-6fbc1b072d35,Procedure,N/A,,10,171581,21281,True,True
{},137648,View,2022-09-01T20:53:56.658948+00:00,2022-09-01T20:53:56.672511+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/13505/,137648,False,False,False,1b448179-f04c-427e-8974-17f16aee7819,Diagnosis,N/A,,10,137648,13505,True,True
{},137649,View,2022-09-01T20:53:56.706654+00:00,2022-09-01T20:53:56.714781+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/1446/,137649,False,False,False,70ab26fb-7b05-47b7-a702-7ce782f2467f,Drug,N/A,,10,137649,1446,True,True
{},143281,View,2022-09-01T20:55:27.079593+00:00,2022-09-01T20:55:27.090132+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/755/,143281,False,False,False,0ef2f29d-a21a-4ece-8a48-22bfa4c9e1cd,Diagnosis,N/A,,10,143281,755,True,True
{},137651,View,2022-09-01T20:53:56.734284+00:00,2022-09-01T20:53:56.745123+00:00,1,1,True,{},/orgs/MOH-KENYA/sources/nhdd/concepts/4145/,137651,False,False,False,a8505508-ff30-40e6-aac4-cd8e266440b8,Drug,N/A,,10,137651,4145,True,True
